"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2867","39.2867","-120.4722","-120.4722","SAE","","","s_AM06A [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","43.07","1.55","","21.13","","","","11.44","12.58","6.5","0.12","","0.2","1.18","0.11","","","","","","","","","","","","","","","","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2","","537.6","157.1","","","44.1","42.6","41.5","88.1","","","","","","1.55","691.1","14.7","26.4","2.95","1.26","","","","","","","","","","","0.1","146.2","6.8","17.1","2.38","11.68","2.96","0.93","3.06","0.45","2.74","0.55","1.51","0.2","1.35","0.19","0.86","0.16","0.13","","","","","","","","2.58","","0.3","0.11","","","","","","","","","","","","","","","","","","","","","","","","","1629068",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2867","39.2867","-120.4722","-120.4722","SAE","","","s_AM29 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","45.17","1.41","","19.97","","","","10.38","12.06","6.47","0.18","","0.13","1.33","0.46","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9","","363.7","64.5","","","33.8","19.2","39","94.9","","","","","","2.79","729.7","11.7","18.1","4.21","1.7","","","","","","","","","","","0.26","136.4","10.94","24.2","3.02","14.37","2.7","0.83","2.77","0.39","2.27","0.46","1.21","0.18","1.12","0.18","0.54","0.29","0.29","","","","","","","","2.98","","0.43","0.17","","","","","","","","","","","","","","","","","","","","","","","","","1629069",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2867","39.2867","-120.4722","-120.4722","SAE","","","s_AM32 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","50.83","0.97","","20.18","","","","8.39","9.16","4.71","0.16","","0.28","3.28","0.3","","","","","","","","","","","","","","","","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8","","231.1","54.7","","","23.9","20.1","21.1","98","","","","","","3.22","731.7","12.2","18.5","3.4","1.52","","","","","","","","","","","0.26","298.5","11.35","22.5","2.93","12.83","2.64","1.13","2.75","0.38","2.62","0.5","1.31","0.18","1.17","0.17","0.44","0.21","0.56","","","","","","","","3.94","","0.3","0.15","","","","","","","","","","","","","","","","","","","","","","","","","1629071",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2867","39.2867","-120.4722","-120.4722","SAE","","","s_AM34 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","47.54","1.15","","20.05","","","","9.71","10.94","6.37","0.19","","0.14","1.98","0.31","","","","","","","","","","","","","","","","-0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8","","286.4","66.8","","","31.6","26.5","4.1","91.2","","","","","","1.94","765","8.7","8.4","1.93","1.13","","","","","","","","","","","0.07","138.4","6.71","14.7","1.88","9.16","2.06","0.93","1.92","0.3","1.8","0.31","0.92","0.12","0.82","0.12","0.28","0.11","0.14","","","","","","","","2.03","","0.2","0.08","","","","","","","","","","","","","","","","","","","","","","","","","1629072",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2867","39.2867","-120.4722","-120.4722","SAE","","","s_AM35 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","49.49","1.07","","19.97","","","","8.94","9.34","4.85","0.17","","0.18","3.11","0.31","","","","","","","","","","","","","","","","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9","","250.8","49.9","","","26.1","15.2","19.1","81.9","","","","","","2.37","695.6","11","14.5","2.63","1.43","","","","","","","","","","","0.15","234.1","10.05","20.5","2.67","12.38","2.63","1.13","2.49","0.36","2.35","0.41","1.09","0.16","1.03","0.16","0.41","0.17","0.44","","","","","","","","2.81","","0.27","0.09","","","","","","","","","","","","","","","","","","","","","","","","","1629073",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2822","39.2822","-120.4744","-120.4744","SAE","","","s_AM41 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","49.96","0.96","","20.3","","","","8.89","9.61","4.92","0.18","","0.24","3.01","0.28","","","","","","","","","","","","","","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2","","260.4","57.4","","","25.2","20.4","8.9","102","","","","","","3.7","685","11.7","16.3","2.2","1.56","","","","","","","","","","","0.19","225.4","9.48","20.2","2.68","12.26","2.76","1.28","2.83","0.35","2.29","0.46","1.24","0.18","1.03","0.16","0.52","0.13","0.2","","","","","","","","2.97","","0.56","0.23","","","","","","","","","","","","","","","","","","","","","","","","","1629074",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2822","39.2822","-120.4744","-120.4744","SAE","","","s_AM53 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","50.02","0.95","","20.8","","","","8.57","9.57","4.7","0.18","","0.27","2.98","0.27","","","","","","","","","","","","","","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2","","241.4","51.3","","","24.9","12.4","6.8","106.4","","","","","","3.19","729.2","7.3","14.4","2.52","1.4","","","","","","","","","","","0.16","229.3","10.17","19.7","2.26","9.41","1.86","0.96","1.49","0.22","1.46","0.28","0.77","0.11","0.8","0.11","0.39","0.19","0.4","","","","","","","","2.95","","0.54","0.21","","","","","","","","","","","","","","","","","","","","","","","","","1629075",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2822","39.2822","-120.4744","-120.4744","SAE","","","s_AM54 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","49.89","1.02","","20.66","","","","8.49","9.66","4.88","0.15","","0.21","3.01","0.32","","","","","","","","","","","","","","","","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9","","239.7","39.9","","","23.4","13","14.2","93","","","","","","2.62","712.5","10.3","15.4","3.83","1.19","","","","","","","","","","","0.12","234.2","10.58","21.2","2.75","11.84","2.48","1.07","2.38","0.36","1.96","0.42","1.16","0.15","1.02","0.15","0.44","0.2","0.72","","","","","","","","3.19","","0.45","0.17","","","","","","","","","","","","","","","","","","","","","","","","","1629076",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2822","39.2822","-120.4744","-120.4744","SAE","","","s_AM59 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","51.05","0.95","","20.15","","","","8.54","9.3","4.59","0.16","","0.5","2.75","0.24","","","","","","","","","","","","","","","","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","","258.9","30","","","24.1","9.5","14.5","91.1","","","","","","12.36","612.4","14.9","54.8","4.19","1.79","","","","","","","","","","","0.48","315.4","11.62","24.9","3.17","13.91","2.95","0.96","2.93","0.43","2.89","0.55","1.51","0.23","1.5","0.21","1.49","0.28","0.48","","","","","","","","4.5","","1.44","0.48","","","","","","","","","","","","","","","","","","","","","","","","","1629077",
"[23289]","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / SIERRA NEVADA BATHOLITH / CALIFORNIA / FISHER LAKE PLUTON","","39.2822","39.2822","-120.4744","-120.4744","SAE","","","s_AM61 [23289]","DIORITE [23289]","","","LOWER [23289]","CRETACEOUS [23289]","","","","","PLU","","","","","WR [23289] ","51.9","0.93","","19.95","","","","7.89","8.81","4.34","0.16","","0.38","3.27","0.29","","","","","","","","","","","","","","","","0.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","","202.2","44.4","","","21.3","13.7","20.4","96.6","","","","","","6.8","697.1","12.3","44.5","4.68","1.96","","","","","","","","","","","0.32","358.1","13.06","26.4","3.24","14.01","2.76","1.16","2.72","0.34","2.28","0.44","1.15","0.18","1.19","0.19","1.04","0.29","0.49","","","","","","","","4.66","","0.9","0.33","","","","","","","","","","","","","","","","","","","","","","","","","1629078",
