"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[6185]","CONVERGENT MARGIN","KERMADEC ARC / HAVRE TROUGH / KERMADEC RIDGE","DREDGE 42DR, SCARP CUTTING THE LOWER WESTERN FLANK OF THE KERMADEC RIDGE NW OF CURTIS ISLAND","-30.523","-30.523","-178.833","-178.833","SAQ","-1680","-1680","s_42DR-1 [6185]","BASALT [6185]","","","","","","","","","VOL","","","","","GL [6185] ","49.4","1.06","","15.74","","","","8.61","11.75","6.42","0.18","","0.99","2.56","0.43","","","","","","","","","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5","","","315","","","37.1","95.7","89.6","63.1","","","","","","18.3","326","19.9","74.5","1.23","0.44","","","","","","","0.69","0.01","","","0.46","203","6.05","15","2.37","11.5","3.34","1.19","3.92","0.65","4","0.83","2.44","0.33","2.23","0.33","2.14","0.08","0.1","","","","","","","0.11","1.68","","0.58","0.35","0.513042","","","0.703228","","18.757","","15.554","","38.263","","","","","","","","","","","","","","","138676",
"[6185]","CONVERGENT MARGIN","KERMADEC ARC / HAVRE TROUGH / KERMADEC RIDGE","DREDGE 42DR, SCARP CUTTING THE LOWER WESTERN FLANK OF THE KERMADEC RIDGE NW OF CURTIS ISLAND","-30.523","-30.523","-178.833","-178.833","SAQ","-1680","-1680","s_42DR-3 [6185]","BASALT [6185]","","","","","","","","","VOL","","","","","WR [6185] ","49.3","0.8","","14.44","","","","8.41","11.35","12.6","0.16","","0.73","1.9","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","","527","","","52.9","303","74.9","58.6","","","","","","11.3","272","16.1","58.6","1.08","","","","","","","","","","","","0.3","161","4.84","12.2","1.9","9.12","2.65","0.96","3.08","0.51","3.14","0.64","1.89","0.26","1.72","0.25","1.64","0.09","","","","","","","","","1.2","","0.43","0.28","","","","","","","","","","","","","","","","","","","","","","","","","138677",
"[6185]","CONVERGENT MARGIN","KERMADEC ARC / HAVRE TROUGH / KERMADEC RIDGE","DREDGE 42DR, SCARP CUTTING THE LOWER WESTERN FLANK OF THE KERMADEC RIDGE NW OF CURTIS ISLAND","-30.523","-30.523","-178.833","-178.833","SAQ","-1680","-1680","s_42DR-7 [6185]","BASALT [6185]","","","","","","","","","VOL","","","","","GL [6185] ","49.6","0.98","","15.9","","","","8.25","12.22","6.87","0.16","","0.85","2.44","0.4","","","","","","","0.07","0.03","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3","","","251","","","39.4","92.4","95.2","63.8","","","","","","17.6","323","19.6","69.5","1.19","","","","","","","","","","","","0.44","181","5.73","14.3","2.26","10.9","3.19","1.16","3.7","0.62","3.87","0.8","2.34","0.33","2.14","0.32","2.01","0.08","","","","","","","","","1.75","","0.52","0.31","","","","","","","","","","","","","","","","","","","","","","","","","138678",
"[6185]","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","","-29.27","-29.27","-177.92","-177.92","SAE","","","s_9819 [6185]","BASALT [6185]","","","","","","","","","VOL","","","","","WR [6185] ","51.5","0.65","","15.69","","","","10.08","11.75","7.14","0.19","","0.21","1.58","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8","","","107","","","46.1","42.4","133","78.3","","","","","","3.47","132","15.1","26.7","0.25","","","","","","","","","","","","0.21","69.9","1.22","3.63","0.67","3.65","1.41","0.54","1.99","0.38","2.71","0.6","1.86","0.27","1.82","0.28","1.04","0.03","","","","","","","","","1.42","","0.17","0.08","","","","","","","","","","","","","","","","","","","","","","","","","138684",
"[6185]","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","","-29.27","-29.27","-177.92","-177.92","SAE","","","s_9820 [6185]","BASALT [6185]","","","","","","","","","VOL","","","","","GL [6185] ","57.5","1.42","","11.66","","","","14.69","7.7","1.89","0.23","","0.53","1.83","0.18","","","","","","","0.08","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3","","","97.1","","","40.4","25.7","142","87.7","","","","","","4.41","114","19.3","32.5","0.28","","","","","","","","","","","","0.33","77.3","1.46","4.35","0.8","4.44","1.71","0.64","2.52","0.5","3.54","0.79","2.46","0.36","2.46","0.37","1.4","0.02","","","","","","","","","1.83","","0.21","0.11","","","","","","","","","","","","","","","","","","","","","","","","","138685",
"[6185]","CONVERGENT MARGIN","KERMADEC ARC / HAVRE TROUGH / DREDGE 18DR","EASTERN BASE OF A CENTRAL HIGH-STANDING REGION WITHIN THE HAVRE TROUGH, WEST OF RAOUL ISLAND","-29.268","-29.268","-178.867","-178.867","SAQ","-2350","-2350","s_18DR-2 [6185]","BASALT [6185]","","","","","","","","","VOL","","","","","GL [6185] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.701","","15.524","","38.171","","","","","","","","","","","","","","","138732",
"[6426]","CONVERGENT MARGIN","KERMADEC ARC / HAVRE TROUGH / COLVILLE RIDGE","S END OF CREST","-36.5","-37.5","175.5","176","SAQ","","","s_B30-28/A [6426]","BASALT [6426]","","","","","","","","PHYRIC [6426] ","VOL","","","","","WR [6426] ","47.2","1.13","","19.92","","1.87","9.35","","11.1","5.2","0.2","","0.5","2.97","0.56","","","","","","","","","","","","","","","","2.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145626",
"[14131][2770][2142]","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / D^ARCY FORMATION - SUNSHINE MEMBER","","-29.25","-29.25","-177.87","-177.87","SAE","","","s_7122 [14131]","BASALT [14131] / NOT GIVEN [2142]","","","","","","","","","VOL","","","","","WR [14131] ","49.5","0.6","","16.03","","1.86","7.55","9.28","13.26","8.35","0.19","","0.17","1.45","0.05","0.73","","0.1","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4","","280.1","213.6","","","33","64.7","89","63.7","16","","","","","1.5","146.7","14.6","27.8","1.1","","","","","","","","","","","","","74","1.6","5.2","","2.6","1.21","0.44","1.83","","2.07","","1.28","","1.18","0.19","","","","","","","","","","","2.8","","0.2","0.09","0.513027","","","0.703404","","18.609","","15.572","","38.348","","","","","","","","","","","","","","","146088",
"[14131][2770][2142]","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / HERALD / HERALD / BOAT COVE FORMATION","","-29.25","-29.25","-177.87","-177.87","SAE","","","s_14761 [14131]","BASALT [14131] / NOT GIVEN [2142]","","","","","","","","","VOL","","","","","WR [14131] ","52.1","0.85","","18.64","","3.11","6.65","9.62","10.78","4.23","0.18","","0.27","2.2","0.1","1.3","","0.04","","","","","","","","","","","","","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5","","373.4","25.2","","","32","21.6","133.1","82.5","18.9","","","","","3","198.1","23.3","51.7","1.4","","","","","","","","","","","","","101.6","3.2","10.1","","5.2","2.19","0.77","2.74","","3.3","","1.97","","1.82","0.26","","","","","","","","","","","3.6","","0.2","1.3","0.513034","","","0.703477","","18.704","","15.576","","38.427","","","","","","","","","","","","","","","146096",
"[14131][2770]","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION - MEYER MEMBER","NORTH MEYER","-29.25","-29.25","-177.87","-177.87","SAE","","","s_14814 [14131]","ANDESITE [14131]","","","","","","","","","VOL","","","","","WR [14131] ","61.48","0.76","","15.17","","1.78","5.86","7.77","6.64","2.12","0.21","","0.53","3.09","0.13","3.08","","0.35","","","","","","","","","","","","","0.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8","","192.8","9.7","","","21","1.9","40.5","96.2","16.8","","","","","7.4","170.4","35.2","72.1","1.8","","","","","","","","","","","","","179.7","5.3","11.3","","8","","","","","","","","","","","","","","","","","","","","","5.2","","0.9","0.1","","","","","","","","","","","","","","","","","","","","","","","","","146107",
"[14131][2770][2142]","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION - MEYER MEMBER","NORTH MEYER","-29.25","-29.25","-177.87","-177.87","SAE","","","s_14816 [14131]","ANDESITE [14131] / NOT GIVEN [2142]","","","","","","","","","VOL","","","","","WR [14131] ","61.6","0.77","","15.33","","2.61","5.15","7.8","6.81","2.23","0.16","","0.36","3.22","0.15","1.4","","0.52","","","","","","","","","","","","","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8","","186.2","6","","","21","3.2","33.6","96","17.1","","","","","3.7","176.3","37.5","72.3","1.5","","","","","","","","","","","","","163","3.8","14.5","","7.9","2.81","0.98","4.02","","5.05","","","","3.09","0.48","","","","","","","","","","","6.5","","0.3","2.9","0.51306","","","0.703584","","18.633","","15.581","","38.388","","","","","","","","","","","","","","","146110",
