"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","DREDGE 14","-18.9733","-18.9733","-176.53","-176.53","SAQ","-2200","-2250","s_14-4-1 [6407]","BASALT [6407]","","","","","","","","VESICULAR, MODERATELY OLIVINE- AND PLAGIOCLASE-PHYRIC [6407] ","VOL","","","M","","GL [6407] ","50.3","0.83","","15.84","","","","8.73","12.47","7.79","0.19","","0.1","2.23","0.06","","","","","","","","","","","","","","","","0.11","","","","","","","","","","","","","","4","","","","","","","","","","","","","","41","","298","278","","","39","87","113","76","","","","","","1.36","188","21.3","39.6","0.63","","","","","","","","","","","","","18","1.97","5.48","0.91","5.1","1.87","0.77","2.84","0.53","3.65","0.8","2.32","0.37","2.36","0.37","0.94","0.04","","","","","","","","","1.39","","0.12","0.09","","","","","","","","","","","","","","","","","","","","","","","","","100317",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","DREDGE 14","-18.9733","-18.9733","-176.53","-176.53","SAQ","-2200","-2250","s_14-5-1 [6407]","BASALT [6407]","","","","","","","","VESICULAR, MODERATELY OLIVINE- AND PLAGIOCLASE-PHYRIC [6407] ","VOL","","","M","","GL [6407] ","50.2","0.93","","16.12","","","","8.69","11.54","8.36","0.17","","0.04","2.42","0.06","","","","","","","","","","","","","","","","0.61","","","","","","","","","","","","","","4","","","","","","","","","","","","","","34","","270","350","","","37","131","110","77","","","","","","0","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100318",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-18.9733","-18.9733","-176.5667","-176.5667","SAQ","-2240","-2270","s_13-1-1 [6407]","BASALT [6407]","","","","","","","","APHYRIC [6407] ","VOL","","","","","GL [6407] ","60.5","1.2","","12.8","","","","10.8","5.42","1.48","0.22","","0.39","4.36","0.35","","","","","","","","","","","","","","","","1.11","","","","","","","","","","","","","","27","","","","","","","","","","","","","","18","","67","10","","","18","5","33","169","","","","","","9.8","80","144.5","500.1","7.62","","","","","","","","","","","","","48.7","14.51","45.57","7.37","40.44","12.71","3.1","18.06","3.13","21.54","4.73","14.16","2.1","14.13","2.11","12.38","0.53","","","","","","","","","3.76","","1.09","0.34","","","","","","","","","","","","","","","","","","","","","","","","","100319",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-18.9733","-18.9733","-176.5667","-176.5667","SAQ","-2240","-2270","s_13-1-2 [6407]","BASALT [6407]","","","","","","","","APHYRIC [6407] ","VOL","","","","","GL [6407] ","60.2","1.28","","12.7","","","","10.71","5.42","1.46","0.21","","0.38","4.35","0.38","","","","","","","","","","","","","","","","1.36","","","","","","","","","","","","","","27","","","","","","","","","","","","","","20","","55","9","","","17","4","33","177","","","","","","9","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100320",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-18.9733","-18.9733","-176.5667","-176.5667","SAQ","-2240","-2270","s_13-1-3 [6407]","BASALT [6407]","","","","","","","","APHYRIC [6407] ","VOL","","","","","GL [6407] ","59.9","1.25","","12.73","","","","11.17","5.28","1.35","0.21","","0.36","4.25","0.38","","","","","","","","","","","","","","","","1.58","","","","","","","","","","","","","","28","","","","","","","","","","","","","","21","","64","8","","","17","4","32","170","","","","","","8","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100321",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-18.9733","-18.9733","-176.5667","-176.5667","SAQ","-2240","-2270","s_13-1-4 [6407]","BASALT [6407]","","","","","","","","APHYRIC [6407] ","VOL","","","","","GL [6407] ","60.9","1.25","","12.7","","","","11.23","5.34","1.36","0.21","","0.37","4.26","0.38","","","","","","","","","","","","","","","","1.24","","","","","","","","","","","","","","28","","","","","","","","","","","","","","18","","61","5","","","17","4","34","175","","","","","","8","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100322",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-18.9733","-18.9733","-176.5667","-176.5667","SAQ","-2240","-2270","s_13-1-6 [6407]","BASALT [6407]","","","","","","","","APHYRIC [6407] ","VOL","","","","","GL [6407] ","60.4","1.27","","12.7","","","","11.59","5.38","1.44","0.22","","0.47","4.31","0.4","","","","","","","","","","","","","","","","0.62","","","","","","","","","","","","","","27","","","","","","","","","","","","","","15","","74","5","","","18","6","34","170","","","","","","9","87","157.4","533.6","8.49","","","","","","","","","","","","","55","16.06","50.77","8.47","43.5","14.3","3.83","19.3","3.66","25.2","5.65","16.32","2.5","16.76","2.47","13.57","0.55","","","","","","","","","3.29","","1.11","0.36","","","","","","","","","","","","","","","","","","","","","","","","","100323",
"[6407][10608][10898]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-19.115","-19.115","-176.5533","-176.5533","SAQ","-2250","-2250","s_11-1-1 [6407]","BASALT [6407] / BASALT, THOLEIITIC [10608] / NOT GIVEN [10898]","","","","","","","","GLASSY, APHYRIC TO SPARSELY PLAGIOCLASE-PYROXENE-PHYRIC [6407] ","VOL","","","","","GL [6407] / WR [10608] ","50.3","2.77","","12.06","","","","16.88","8.62","4.61","0.28","","0.11","2.95","0.2","","","","","","","","","","","","","","","","-0.63","","","","","","","","","","","","","","11","","","","","","","","","","","","","","42","","603","12","","","49","28","94","163","18.2","","","","","1.7","80","71","158.6","2.66","","","","","","","","","","","","0.02","18.3","4.43","15.3","2.85","16.26","6.21","2.1","8.84","1.67","11.24","2.46","7.55","1.15","7.69","1.17","4.17","0.22","","","","","","","","","0.84","","0.24","0.09","0.513124","","","0.703224","","18.119","","15.472","","37.911","","","","","","","","0.283253","","","","","","","100324",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-19.115","-19.115","-176.5533","-176.5533","SAQ","-2250","-2250","s_11-1-2 [6407]","BASALT [6407]","","","","","","","","GLASSY, APHYRIC TO SPARSELY PLAGIOCLASE-PYROXENE-PHYRIC [6407] ","VOL","","","","","GL [6407] ","50.9","2.55","","11.91","","","","16.54","8.59","4.64","0.28","","0.11","2.96","0.19","","","","","","","","","","","","","","","","-0.55","","","","","","","","","","","","","","11","","","","","","","","","","","","","","41","","639","9","","","50","20","92","167","","","","","","3.6","83","65.9","155.1","3.18","","","","","","","","","","","","","19.3","4.68","15.43","2.82","15.54","5.49","2.13","7.67","1.43","11.27","2.43","6.92","1.2","7.26","1.15","4.32","0.25","","","","","","","","","1.27","","0.29","0.11","","","","","","","","","","","","","","","","","","","","","","","","","100325",
"[6407]","CONVERGENT MARGIN","TONGA ARC / LAU BASIN / CENTRAL LAU SPREADING CENTER","","-19.115","-19.115","-176.5533","-176.5533","SAQ","-2250","-2250","s_11-1-5 [6407]","BASALT [6407]","","","","","","","","GLASSY, APHYRIC TO SPARSELY PLAGIOCLASE-PYROXENE-PHYRIC [6407] ","VOL","","","","","GL [6407] ","50.8","2.57","","12.14","","","","16.96","8.75","4.64","0.29","","0.12","2.96","0.2","","","","","","","","","","","","","","","","-0.57","","","","","","","","","","","","","","11","","","","","","","","","","","","","","41","","618","8","","","48","21","93","165","","","","","","0","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100326",
