"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20053]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / POZZOLANE NERE UNIT","S OF TIVOLI TOWN, 20 KM NE FROM CALDERA CENTER","41.929519","41.929519","12.761656","12.761656","SAE","","","s_PNR-PRE [20053]","PHONOLITE, TEPHRI [20053]","","","","QUATERNARY [20053]","","","","GLASSY, PORPHYRITIC [20053] ","VOL","","","","","WR [20053] ","52.31","0.66","","19.57","","","","7.46","5.68","2.41","0.22","","9.18","2.47","0.36","","","","","","","","","","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1026109",
"[20053]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / POZZOLANE NERE UNIT","S OF TIVOLI TOWN, 20 KM NE FROM CALDERA CENTER","41.929519","41.929519","12.761656","12.761656","SAE","","","s_PNR-POST [20053]","PHONOLITE, TEPHRI [20053]","","","","QUATERNARY [20053]","","","","GLASSY, PORPHYRITIC [20053] ","VOL","","","","","WR [20053] ","52.09","0.7","","19.4","","","","7.53","5.82","2.37","0.21","","9.09","2.42","0.31","","","","","","","","","","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1026110",
"[20123]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS) / NISIDA UNIT","NISIDA ERUPTION","40.795","40.795","14.163","14.163","SAE","","","s_MCFNS001-LIGHT [20123]","PHONOLITE, TRACHYTIC [20123]","","","","","","","","","VOL","","","","","WR [20123] ","56.18","0.479","","18.15","","","","3.9","3.356","0.968","0.1229","","8.135","3.615","0.18","","","","","","","","","","","","","","","","3.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18","","77.08","7.162","","","5.881","","","","","","","","","323.6","709.8","28.05","383.9","51.3","","","","","","","","","","","","20.31","922.2","72.35","132.5","13.18","50.16","8.88","2.053","6.813","0.937","5.03","0.904","2.553","0.387","2.622","0.404","7.206","2.882","","","","","","","","","55.412","","32.38","10.08","","","","","","","","","","","","","","","","","","","","","","","","","1030649",
"[20123]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS) / NISIDA UNIT","NISIDA ERUPTION","40.795","40.795","14.163","14.163","SAE","","","s_MCFNS001-DARK [20123]","PHONOLITE, TRACHYTIC [20123]","","","","","","","","","VOL","","","","","WR [20123] ","56.02","0.518","","18.37","","","","4.33","3.899","1.232","0.122","","7.908","3.576","0.22","","","","","","","","","","","","","","","","2.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48","","91.59","7.54","","","7.42","","","","","","","","","284","846","26.89","341.6","42.04","","","","","","","","","","","","17.83","1225","68.49","126.4","12.79","49.02","8.782","2.15","6.795","0.93","4.898","0.887","2.435","0.37","2.497","0.378","6.551","2.537","","","","","","","","","52.5678","","28.72","8.56","","","","","","","","","","","","","","","","","","","","","","","","","1030650",
"[20274]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE","PALINURO, LE SALINE, LES1","40.0603","40.0603","15.2807","15.2807","SAE","","","s_319_3A_1 [20274]","NOT GIVEN [20274]","","","","QUATERNARY [20274]","","","","","VOL","","","","","GL [20274] ","61.0362581131584","0.386953421728826","","18.6211227214639","","","","3.45065845086322","2.43869912245054","0.598858986192536","0.186703713387748","","9.16832841372199","4.11241705703284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038269",
"[20274]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE","PALINURO, LE SALINE, LES1","40.0603","40.0603","15.2807","15.2807","SAE","","","s_319_5A_1 [20274]","NOT GIVEN [20274]","","","","QUATERNARY [20274]","","","","","VOL","","","","","GL [20274] ","60.6583737326233","0.365079580257547","","18.8079072420485","","","","3.79449179274825","2.7605689026444","0.776771720462288","4.00430045183942E-02","","9.20134018930747","3.59542383538988","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038270",
"[20274]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE","PALINURO, LE SALINE, LES1","40.0603","40.0603","15.2807","15.2807","SAE","","","s_319_6A_2 [20274]","NOT GIVEN [20274]","","","","QUATERNARY [20274]","","","","","VOL","","","","","GL [20274] ","61.1720997676168","0.391321566794977","","18.694798513921","","","","3.29611151040695","2.47753175100423","0.597511886327109","0","","9.09280450266015","4.27782050126878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038271",
"[20274]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE","PALINURO, LE SALINE, LES1","40.0603","40.0603","15.2807","15.2807","SAE","","","s_319_7A_2 [20274]","NOT GIVEN [20274]","","","","QUATERNARY [20274]","","","","","VOL","","","","","GL [20274] ","60.8149256785334","0.418199978694478","","18.7775481984704","","","","3.31944255472197","2.67837837552776","0.769952041480375","0.164326750770743","","9.16590989873549","3.89131652306534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.088170297934","710.122895656213","23.1202462197347","216.282649083579","37.2147635579222","","","","","","","","","","","","","1341.26574008423","62.6045418991375","112.861136027286","12.6373016652074","42.5205056452812","7.73044267194782","2.05394845398039","6.55424200516985","","4.72532098401643","","2.43608542779406","","2.27835824379461","0.394911304351481","","1.95284412422516","","","","","","","","","","","18.5057627957646","5.21497759169362","","","","","","","","","","","","","","","","","","","","","","","","","1038272",
"[20274]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE","PALINURO, LE SALINE, LES1","40.0603","40.0603","15.2807","15.2807","SAE","","","s_319_8A_2 [20274]","NOT GIVEN [20274]","","","","QUATERNARY [20274]","","","","","VOL","","","","","GL [20274] ","61.3697223604276","0.379545327303707","","18.7626167395018","","","","3.12963802171637","2.54928120896754","0.588807585413544","0.151374465356586","","8.94070620994466","4.12830808136826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038273",
"[20274]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE","PALINURO, LE SALINE, LES1","40.0603","40.0603","15.2807","15.2807","SAE","","","s_319_10B_1 [20274]","NOT GIVEN [20274]","","","","QUATERNARY [20274]","","","","","VOL","","","","","GL [20274] ","61.5897811320274","0.371881112795792","","18.7317579032705","","","","2.98737410496185","2.3502886328694","0.537421333863175","9.01014810430947E-02","","9.09886831264789","4.2425259865209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","295.880839401268","535.140023028246","29.7768199216408","302.681746219302","48.9383866801589","","","","","","","","","","","","","582.435361766971","78.2826131589241","147.01393572741","15.4500191392615","55.4283351150118","10.3013846981919","2.27223387188048","6.7646552751168","","5.75089092667351","","2.92472848701213","","3.11786259946828","0.449886833071827","","2.33829410024449","","","","","","","","","","","23.787603917565","7.21688435406391","","","","","","","","","","","","","","","","","","","","","","","","","1038274",
