"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[2397][2405]","CONVERGENT MARGIN","MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / AGRIGAN / AGRIGAN","SSE COAST","18.73","18.73","145.65","145.65","SAE","","","s_8-4 [2397]","NOT GIVEN [2397] / ANDESITE [2405]","","","","","","","","","VOL","","","","","WR [2397] ","57.4","0.88","","15.9","","2.78","7.36","","6.29","2.41","0.22","","1.8","3.88","0.28","","0.42","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14940","","","","","19","","","","6","90","","","","","","","36.73","264","","","","","","","","","","","","","","","","333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70344","","","","","","","","","","","","","","","","","","","","","117428",
"[2397][2405]","CONVERGENT MARGIN","MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / AGRIGAN / AGRIGAN","W COAST","18.73","18.73","145.65","145.65","SAE","","","s_7-1 [2397]","NOT GIVEN [2397] / ANDESITE [2405]","","","","","","","","","VOL","","","","","WR [2397] ","60.1","0.81","","16","","2.11","6.9","","5.81","1.87","0.22","","2.06","4.25","0.35","","0.29","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17100","","","","","22","","","","13","26","","","","","","","45.82","312","","","","","","","","","","","","","","","","333","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86","","","","0.70335","","","","","","","","","","","","","","","","","","","","","117429",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_03101 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","51.9","1.56","","15.55","","","","9.31","11.32","6.79","","","0.24","3.01","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121720",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_0360 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","51.77","1.63","","15.55","","","","9.36","11.04","6.74","","","0.25","3.07","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121721",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_0380 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","51.47","1.74","","15.23","","","","9.61","10.56","6.4","","","0.26","3.27","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121722",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_03102 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","50.9","1.48","","15.71","","","","9.46","10.58","6.42","","","0.36","3.38","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01","","","","","","","","","","","","2328","","36","","296","","","","","76","56","72","","","","","","3.93","182","32","118","","","","","","","","","","","","","","75.2","","16.1","","12.3","3.82","1.38","","","5.6","","3.48","","3.27","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121723",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_03100 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","50.63","1.75","","15.31","","","","9.81","10.52","6.25","","","0.31","3.35","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","325","","","","","75","59","79","","","","","","","149","35","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121724",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_0311 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","52.53","1.75","","16.01","","","","9.58","9.14","5.16","","","0.41","3.73","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121725",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_0370 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","50.88","1.31","","16.03","","","","8.42","10.68","6.65","","","0.28","2.96","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","312","","","","","46","60","96","","","","","","","165","36","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121726",
"[2455]","CONVERGENT MARGIN","MARIANA ARC / MARIANA TROUGH / DREDGE 3","CENTRAL MARIANA TROUGH, SEGMENT 8","17.48","17.48","144.75","144.75","SAQ","","","s_0379 [2455]","BASALT [2455]","","","","","","","","","VOL","","","F","","GL [2455] ","49.44","1.15","","17.12","","","","9.79","11.01","7.49","","","0.25","2.84","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.16","","","","","","","","","","","","1729","","42","","248","","","","","175","71","62","","","","","","2.34","147","28","91","","","","","","","","","","","","","","38.4","","11.2","","8.36","2.73","1.08","","","4.72","","3.28","","3.18","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121727",
