"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CRETACEOUS-PALEOGENE","SHKOTOVO PLATEAU","42","42","133","133","SAE","","","s_SH-01-177 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","47.55","1.73","","14.51","","6.24","4.32","","5.34","8.62","0.22","","2.53","3.59","0.9","1.31","","","","","","","","","","","","","","","2.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.91","","","","","","","","","","","","","","","69","1577","38.28","789","153.75","","","","","","","","","","","","1.01","569","108.06","227.8","22.47","81.1","12.65","3.6","9.5","1.62","7.04","1.31","3.59","","2.9","0.43","14.52","9.09","","","","","","","","","","","14.81","3.81","","","","0.70462","","","","","","","","","","","","","","","","","","","","","1035129",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_CHA-1460/11 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","46.08","1.71","","13.92","","8.36","2.49","","9.07","8.53","0.25","","1.93","2.62","0.5","0.42","","","","","","","","","","","","","","","3.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","","","","","","","","","","","","","","50","522","22.6","132","30","","","","","","","","","","","","0.38","796","22.6","44.33","5.31","25.46","5.65","1.73","5.41","0.8","4.47","0.79","2.05","","1.66","0.24","3.2","1.76","","","","","","","","","","","2.86","0.53","","","","","","","","","","","","","","","","","","","","","","","","","1035130",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_M-5200 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","46.15","1.93","","14.54","","4.49","8.1","","8.26","10.48","0.18","","2.31","2.95","0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","260","320","","","60","360","","","","","","","","40","434","12.08","109","24","","","","","","","","","","","","0.18","913","19.92","39.27","4.53","23.1","5.04","1.73","5.56","0.74","4.27","0.69","1.75","","1.15","0.16","2.95","1.7","","","","","","","","","0.82","","","0.06","","","","","","","","","","","","","","","","","","","","","","","","","1035131",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_SH-99-26 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","48.3","2.14","","14.59","","1.78","10.25","","8.94","7.45","0.15","","1.91","2.81","0.61","0.28","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","150","265","","","21","70","","","","","","","","46","698","23.3","189","46.2","","","","","","","","","","","","0.53","612","32.79","64.78","8.02","31.49","6.55","2.09","6.01","0.85","4.3","0.75","2.04","","1.62","0.23","4.07","2.66","","","","","","","","","3.64","","4.05","0.85","","","","0.70451","","","","","","","","","","","","","","","","","","","","","1035132",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_M-5160 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","46.6","1.97","","14.9","","2.18","8","","8","8.93","0.34","","2.57","3.4","0.86","0.55","","","","","","","","","","","","","","","1.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","130","250","","","60","185","","","","","","","","33","611","14.95","173","42.6","","","","","","","","","","","","0.22","786","35.12","63.88","7.17","34.32","6.98","2.18","6.53","0.89","4.73","0.74","1.81","","1.15","0.17","4.16","2.95","","","","","","","","","1.35","","","0.62","","","","0.70434","","","","","","","","","","","","","","","","","","","","","1035133",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_CHA-1475 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","46.05","1.88","","14.16","","7.47","3.44","","9.18","9.4","0.28","","2.31","3.69","0.41","0.02","","","","","","","","","","","","","","","1.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","130","210","","","37","140","","","","","","","","40","711","22.63","183","43","","","","","","","","","","","","1.68","668","34.19","66.02","7.5","33.63","6.66","2.11","5.78","0.89","4.43","0.79","2.07","","1.59","0.23","4.14","2.68","","","","","","","","","3.13","","4.52","1","","","","","","","","","","","","","","","","","","","","","","","","","1035134",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_CHA-1473 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","48.59","2.5","","14.72","","6.62","5.35","","8.45","7.62","0.16","","1.7","2.89","0.62","0.28","","","","","","","","","","","","","","","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","150","230","","","44","125","","","","","","","","37","731","15.1","187","43.6","","","","","","","","","","","","0.4","966","42.9","75.46","8.32","37.83","7.86","2.52","7.49","0.94","5.33","0.87","2.14","","1.46","0.21","4.69","3.43","","","","","","","","","9.26","","","0.84","","","","","","","","","","","","","","","","","","","","","","","","","1035135",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_M-5220 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","48.67","2.01","","14.01","","3.36","9.15","","7.67","8.85","0.21","","1.79","2.78","0.44","0.46","","","","","","","","","","","","","","","0.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","170","350","","","60","260","","","","","","","","32","459","10.9","124","30.11","","","","","","","","","","","","0.29","699","28.18","50.44","5.98","28.81","5.87","1.95","5.7","0.77","3.95","0.65","1.42","","0.89","0.13","3.35","2.23","","","","","","","","","1.3","","","0.45","","","","0.70443","","","","","","","","","","","","","","","","","","","","","1035136",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_M-5138 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","49.32","1.72","","16.7","","1.75","6.44","","6.15","5.26","0.15","","3.94","3.55","1.09","1.16","","","","","","","","","","","","","","","2.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","120","88","","","27","90","","","","","","","","97","1443","26.87","372","113","","","","","","","","","","","","0.77","1346","121.16","208.86","18.43","66.49","10.61","3.22","8.33","1.12","5.37","0.88","2.22","","1.55","0.21","7.64","6.31","","","","","","","","","4.75","","14.8","2.69","","","","0.7045","","","","","","","","","","","","","","","","","","","","","1035137",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_CHA-1540 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","48.54","2.29","","15.32","","10.61","1.69","","7.09","6.26","0.16","","1.81","3.81","0.73","0.23","","","","","","","","","","","","","","","1.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","140","235","","","43","180","","","","","","","","19","842","25.81","231","67.5","","","","","","","","","","","","0.35","1214","53.47","94.18","11.65","43.93","8.28","2.7","7.15","1.46","5.23","0.95","2.4","","1.53","0.22","5.11","3.5","","","","","","","","","5.93","","7.26","1.51","","","","","","","","","","","","","","","","","","","","","","","","","1035138",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC","SHUFAN PLATEAU","43.67","43.67","131.5","131.5","SAE","","","s_CHA-1534 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","49.14","2.1","","14.51","","5.23","6.41","","6.62","8.08","0.16","","2.46","3.41","0.69","0.18","","","","","","","","","","","","","","","0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","130","290","","","52","200","","","","","","","","69","770","25.16","215","59","","","","","","","","","","","","1.31","1022","46.08","81.42","10.3","40.25","7.05","2.69","6.9","2.12","4.82","0.99","2.1","","1.52","0.27","4.73","3.02","","","","","","","","","6.82","","5.97","1.05","","","","0.70466","","","","","","","","","","","","","","","","","","","","","1035139",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC / BABUSHKA-DEDUSHKA","OSTROGORSKOE PLATEAU","48","48","135","135","SAE","","","s_YUS-5834 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","41.88","2.98","","11.84","","0","8.88","","10.65","13.83","0.33","","3.4","1.56","1.21","0.24","","","","","","","","","","","","","","","2.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","450","","","60","300","","","","","","","","44","1161","31.41","358","122","","","","","","","","","","","","","542","84.97","166.23","17.26","68.96","11.94","3.59","9.94","1.37","6.52","1.12","2.53","","2.12","","7.72","6.44","","","","","","","","","6.56","","10.41","2.63","","","","","","","","","","","","","","","","","","","","","","","","","1035140",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC / BABUSHKA-DEDUSHKA","OSTROGORSKOE PLATEAU","48","48","135","135","SAE","","","s_CHA-1477 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","38.61","1.9","","11.05","","1.14","7.48","","8.83","18.75","0.21","","1.24","4.81","1.43","1.45","","","","","","","","","","","","","","","2.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.28","","150","550","","","45","1100","","","","","","","","88","924","18.21","309","85","","","","","","","","","","","","1.4","700","100.97","158.64","16.59","69.88","12.34","3.61","11.21","1.36","7.34","1.19","2.78","","1.81","0.28","8.56","11.98","","","","","","","","","29.92","","","5.36","","","","","","","","","","","","","","","","","","","","","","","","","1035141",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CENOZOIC / BABUSHKA-DEDUSHKA","OSTROGORSKOE PLATEAU","48","48","135","135","SAE","","","s_CHA-1399 [20243]","BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","43.5","1.6","","11.71","","3.8","6.72","","8.36","14.09","0.13","","2.49","3.27","0.82","0.16","","","","","","","","","","","","","","","2.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","","","","","","","","","","","","","36","1081","16.97","315","91","","","","","","","","","","","","1.09","304","89.93","181.38","15.92","68.14","12.16","3.21","10.8","1.32","7.35","1.15","2.53","","2.02","0.26","8.45","9.45","","","","","","","","","14.32","","","4.24","","","","","","","","","","","","","","","","","","","","","","","","","1035142",
