"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KODANADU VIEWPOINT","11.5231","11.5231","76.9134","76.9134","SAE","","","s_19114-3 [20582]","GABBRO [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","PLU","","","","","WR [20582] ","51.53","0.74","","15.95","","","","9.29","10.48","7.58","0.139","","0.17","3.09","0.16","","","","","","","","","","","","","","","","-0.09","","","","","","","","","","","","","","","0","","","","","","","","","","","","","33","","209","270","","","35","110","0","70","16","2","0","","","0","345","18.3","64","1.8","0","","","","0","","0","0","0.4","","","0","52","8.59","21.2","2.89","12.8","2.9","0.957","2.75","0.46","2.93","0.63","1.8","0.285","1.94","0.287","1.5","0.12","0","","","","","","","0","0","0","0.08","0.04","","","","","","","","","","","","","","","","","","","","","","","","","1089678",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KUKKALTHURAI","11.4685","11.4685","76.813","76.813","SAE","","","s_1911-9A [20582]","AMPHIBOLITE [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","MET","","","","","WR [20582] ","48.79","1.558","","13.51","","","","14.11","10.22","5.85","0.218","","0.3","1.85","0.13","","","","","","","","","","","","","","","","1.77","","","","","","","","","","","","","","","0","","","","","","","","","","","","","43","","387","120","","","43","60","70","110","19","2.3","0","","","4","127","25.8","90","4.3","0","","","","0.6","","0","0","0.8","","","0","78","7.06","17.3","2.63","12.5","3.89","1.29","4.11","0.7","4.4","0.85","2.47","0.396","2.53","0.361","2.2","0.33","0","","","","","","","0","0","0","0.53","0.1","","","","","","","","","","","","","","","","","","","","","","","","","1089679",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KUKKALTHURAI","11.4811","11.4811","76.8211","76.8211","SAE","","","s_1911-9B [20582]","WEBSTERITE [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","PLU","","","","","WR [20582] ","50.15","0.383","","5.84","","","","13.13","11.21","16.74","0.225","","0.14","0.8","0","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","","","","0","","","","","","","","","","","","","31","","203","1960","","","102","960","250","180","12","2.3","0","","","2","44","9.1","41","0","0","","","","0","","0","0","0","","","0","21","6.53","17.5","2.39","10.3","2.3","0.578","1.88","0.29","1.64","0.33","0.92","0.131","0.82","0.115","1","0.03","0","","","","","","","0","0","0","0.45","0.09","","","","","","","","","","","","","","","","","","","","","","","","","1089680",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","OOTY TO MASINAGUDI","11.5204","11.5204","76.6935","76.6935","SAE","","","s_20114-4 [20582]","WEBSTERITE [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","PLU","","","","","WR [20582] ","47.57","0.44","","9.18","","","","10.78","10.57","17.23","0.191","","0.4","1.22","0.03","","","","","","","","","","","","","","","","0.23","","","","","","","","","","","","","","","0","","","","","","","","","","","","","36","","214","2650","","","79","600","0","80","9","2.4","0","","","1","27","10.2","25","0.3","0","","","","0","","0","0","3.6","","","0","17","1.07","3.29","0.52","2.98","0.93","0.375","1.2","0.26","1.67","0.34","0.99","0.162","1.06","0.158","0.6","0.04","5.4","","","","","","","0","0","0","0","0.01","","","","","","","","","","","","","","","","","","","","","","","","","1089681",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","GUDALUR TO OOTY","11.4911","11.4911","76.5278","76.5278","SAE","","","s_29811-6A [20582]","WEBSTERITE, GARNET [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","PLU","","","","","WR [20582] ","43.95","1.074","","10.54","","","","13.79","10.73","13.91","0.184","","0.48","1.92","0.09","","","","","","","","","","","","","","","","0.46","","","","","","","","","","","","","","","0","","","","","","","","","","","","","37","","289","1450","","","73","420","200","150","19","2.1","0","","","1","132","16.8","61","1.8","0","","","","0","","0","1","4.6","","","0","45","8.92","30.1","4.71","23.5","5.76","1.59","4.32","0.65","3.24","0.59","1.54","0.21","1.27","0.187","1.6","0.08","1.4","","","","","","","0","0","0","0","0.02","","","","","","","","","","","","","","","","","","","","","","","","","1089682",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KODANADU VIEWPOINT","11.5246","11.5246","76.9154","76.9154","SAE","","","s_19114-2B [20582]","SCHIST, GARNET-KYANITE [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","MET","","","","","WR [20582] ","78.08","0.276","","15.6","","","","2.52","0.11","0.18","0.032","","0.93","0.1","0.02","","","","","","","","","","","","","","","","0.47","","","","","","","","","","","","","","","0","","","","","","","","","","","","","5","","9","60","","","0","0","10","0","21","2","0","","","21","18","24.2","411","11.5","4","","","","3.1","","0","1","4.7","","","0","146","37.2","85.3","10.3","39.9","5.73","0.468","3.07","0.51","3.24","0.74","2.62","0.467","3.29","0.497","8.6","1.41","3","","","","","","","0","0","0","16.9","0.92","","","","","","","","","","","","","","","","","","","","","","","","","1089683",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KODANADU VIEWPOINT","11.5246","11.5246","76.9154","76.9154","SAE","","","s_19114-2A [20582]","SCHIST, GARNET-KYANITE [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","MET","","","","","WR [20582] ","79.77","0.208","","14.07","","","","2.91","0.27","0.31","0.04","","1.45","0.2","0.04","","","","","","","","","","","","","","","","0.08","","","","","","","","","","","","","","","0","","","","","","","","","","","","","8","","5","0","","","6","30","30","60","18","2.5","0","","","30","43","71.9","277","5.3","0","","","","2","","0","1","1.9","","","0","188","64","117","15.7","61.5","12.4","2.5","11.1","1.91","12.1","2.34","6.94","1.16","7.36","1.1","6.4","0.27","2.8","","","","","","","0.07","5","0","11.2","1.57","","","","","","","","","","","","","","","","","","","","","","","","","1089684",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KODANADU VIEWPOINT","11.5246","11.5246","76.9154","76.9154","SAE","","","s_19114-1B [20582]","SCHIST, KYANITE [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","MET","","","","","WR [20582] ","83.16","0.112","","10.92","","","","2.19","0.17","0.2","0.03","","1.79","0.11","0.01","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","","","","","","","5","","6","0","","","1","0","0","30","15","2.5","0","","","42","40","22.4","167","2.4","0","","","","1.4","","0","1","3.5","","","0.1","259","28.7","58.3","6.54","24.5","4.25","0.942","3.45","0.62","3.73","0.75","2.17","0.341","2.31","0.347","4.3","0.12","1.7","","","","","","","0.09","0","0","8.13","0.94","","","","","","","","","","","","","","","","","","","","","","","","","1089685",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KODANADU VIEWPOINT","11.5246","11.5246","76.9154","76.9154","SAE","","","s_19114-1A [20582]","NOT GIVEN [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","VOL","","","","","WR [20582] ","73.75","0.254","","14.51","","","","2.52","3.28","0.47","0.045","","1.3","3.98","0.07","","","","","","","","","","","","","","","","-0.1","","","","","","","","","","","","","","","0","","","","","","","","","","","","","4","","25","30","","","3","0","0","40","16","1.3","0","","","14","224","9","112","1.3","2","","","","0.9","","0","0","1","","","0","423","18.6","30.7","3.06","11","2.03","0.742","1.7","0.25","1.47","0.29","0.82","0.126","0.79","0.107","2.4","0.03","0","","","","","","","0","0","0","0","0.09","","","","","","","","","","","","","","","","","","","","","","","","","1089686",
"[20582]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / NILGIRI BLOCK","KUKKALTHURAI","11.4812","11.4812","76.8208","76.8208","SAE","","","s_19114-4A [20582]","NOT GIVEN [20582]","","","NEO [20582]","ARCHEAN [20582]","","","","","VOL","","","","","WR [20582] ","73.37","0.27","","14.42","","","","2.44","3.26","0.48","0.04","","1.3","4.05","0.08","","","","","","","","","","","","","","","","-0.02","","","","","","","","","","","","","","","0","","","","","","","","","","","","","4","","27","0","","","4","0","10","40","16","1.2","0","","","14","224","7.3","117","1.2","0","","","","0.8","","0","0","4.4","","","0","420","18.6","30.5","3.08","10.9","1.88","0.715","1.49","0.22","1.12","0.22","0.64","0.086","0.51","0.075","2.5","0.04","3.4","","","","","","","0","0","0","0","0.09","","","","","","","","","","","","","","","","","","","","","","","","","1089687",
