"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.15 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","RANDOM SPINIFEX [20457] ","VOL","","","","","WR [20457] ","47.5","0.395","","3.7","","","","11.43","7.85","26.7","0.172","","0.1","0.43","0.026","","","","","","","","","","","","","","","","3.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1995","","","","1513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09608","0.5677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.282291","","","","","","","1064530",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.16 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","RANDOM SPINIFEX [20457] ","VOL","","","","","WR [20457] ","47.4","0.385","","3.71","","","","11.34","7.31","27.4","0.203","","0.05","0.43","0.026","","","","","","","","","","","","","","","","3.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1983","","","","1518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064531",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.17 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","CUMULATE [20457] ","VOL","","","","","WR [20457] ","45.6","0.372","","3.8","","","","12.42","5.81","29.4","0.201","","0.08","0.39","0.027","","","","","","","","","","","","","","","","5.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1863","","","","1883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07393","0.4989","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.282106","","","","","","","1064532",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.18 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","ORIENTED SPINIFEX [20457] ","VOL","","","","","WR [20457] ","47.4","0.446","","4.04","","","","11.61","8.28","25.6","0.193","","0.09","0.49","0.033","","","","","","","","","","","","","","","","2.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168","","","","1361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064533",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.19 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","CHILLED MARGIN [20457] ","VOL","","","","","WR [20457] ","46.6","0.392","","4.02","","","","11.25","6.72","28.5","0.201","","0.13","0.37","0.029","","","","","","","","","","","","","","","","4.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012","","","","1691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064534",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.20 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","CUMULATE [20457] ","VOL","","","","","WR [20457] ","45.9","0.289","","3","","","","11.61","4.38","32.5","0.189","","0.01","0.21","0.017","","","","","","","","","","","","","","","","7.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1791","","","","2278","","","","","","","","","","5.41","16","1.11","","","","","","","","","","","","","","1.18","3.32","0.513","2.63","0.806","0.279","1.03","0.163","1.03","0.212","0.559","0.0855","0.565","0.0836","0.433","","0.966","","","","","","","","","","0.0883","0.0251","","","","","","","","","","","","","","","","","","","","","","","","","1064535",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.21 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","CUMULATE [20457] ","VOL","","","","","WR [20457] ","47","0.362","","3.67","","","","10.62","5.84","30.3","0.181","","0.02","0.29","0.029","","","","","","","","","","","","","","","","6.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1864","","","","2020","","","","","","","","","","6","19.3","1.22","","","","","","","","","","","","","","1.42","3.91","0.609","3.12","0.965","0.319","1.22","0.197","1.26","0.254","0.644","0.0952","0.602","0.0812","0.5385","","0.798","","","","","","","","","","0.0869","0.0255","","","","","","","","","","","","","","","","","","0.282123","","","","","","","1064536",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH1.22 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","CHILLED MARGIN [20457] ","VOL","","","","","WR [20457] ","46.9","0.402","","3.86","","","","10.98","6.86","28.5","0.231","","0.06","0.39","0.021","","","","","","","","","","","","","","","","3.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1936","","","","1678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064537",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH2.1 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","ORIENTED SPINIFEX [20457] ","VOL","","","","","WR [20457] ","47.5","0.428","","4.16","","","","11.61","8.48","25.2","0.169","","0.07","0.5","0.031","","","","","","","","","","","","","","","","3.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2074","","","","1244","","","","","","","","","","7.56","23.9","1.49","","","","","","","","","","","","","","1.72","5.21","0.763","3.545","1.081","0.445","1.5","0.241","1.53","0.309","0.801","0.122","0.787","0.114","0.696","","0.849","","","","","","","","","","0.121","0.0348","0.512474","","","","","","","","","","","","","","","","","","","","","","","","1064538",
"[20457]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / SCHAPENBURG KOMATIITE - PATRICIA^S AND CARL^S FLOW","DRILL HOLE","-25.95","-25.95","30.57","30.57","SAE","","","s_SCH2.2 [20457]","KOMATIITE [20457]","","","PALEO [20457]","ARCHEAN [20457]","","","","CHILLED MARGIN [20457] ","VOL","","","","","WR [20457] ","46.3","0.389","","4.06","","","","11.52","7.54","27.5","0.219","","0.07","0.48","0.034","","","","","","","","","","","","","","","","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1958","","","","1561","","","","","","","","","","6.93","21.9","1.41","","","","","","","","","","","","","","1.65","4.86","0.722","3.551","1.1","0.436","1.42","0.232","1.46","0.291","0.754","0.114","0.726","0.1005","0.6079","","0.908","","","","","","","","","","0.105","0.0314","0.512519","","","","","","","","","","","","","","","","","0.282243","","","","","","","1064539",
