"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_3132/263.1 [24707]","AMPHIBOLITE, PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","263.1","263.1","","","WR [24707] ","37.5","3.59","","14.8","","","","18.81","8.01","8.21","0.18","","3.5","1.49","0.35","","","","","","","","","","","","","0.02","","","0.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8","","433","419","","","68.7","226","181","","36.7","","","","","216","428","33.5","207.1","44","","","","","","","","","","","","","699","35.3","81.7","10.2","43.3","9.6","3","9.4","1.4","7.1","1.3","3.3","0.41","2.4","0.32","5.3","3.5","","","","","","","","","4.1","","3.4","0.59","","","","","","","","","","","","","","","","","","","","","","","","","2018243",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_3132/285 [24707]","AMPHIBOLITE [24707]","","","","ARCHEAN [24707]","","","","","MET","285","285","","","WR [24707] ","53.5","2.38","","10.8","","","","13.95","9.39","3.84","0.12","","0.23","2.5","0.49","","","","","","","","","","","","","0","","","0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","","376","318","","","28.9","146","67.6","","18.3","","","","","2.2","527","36.1","164","29.8","","","","","","","","","","","","","121","41.1","77","9.4","38.4","7.9","2.3","8","1.1","6.2","1.2","3.3","0.4","2.6","0.34","4.5","2","","","","","","","","","3.1","","2.4","0.8","","","","","","","","","","","","","","","","","","","","","","","","","2018244",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_3132/334.8 [24707]","AMPHIBOLITE, PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","334.8","334.8","","","WR [24707] ","50.1","3.53","","13.6","","","","11.97","11.1","3.95","0.16","","0.61","1.05","0.38","","","","","","","","","","","","","0.4","","","1.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7","","399","316","","","51.7","225","130","","22.3","","","","","23.2","466","25.2","214","39.1","","","","","","","","","","","","","399","31.5","73.3","9.2","34.8","7.28","2.5","7.9","1.2","6","1.1","2.9","0.37","2.3","0.31","5.6","2.6","","","","","","","","","5","","2.8","0.73","0.51167","","","","","","","","","","","","","","","","","","","","","","","","2018245",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_3132/362.4 [24707]","AMPHIBOLITE, PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","362.4","362.4","","","WR [24707] ","46.4","3.07","","12.1","","","","15.66","9.83","6.09","0.17","","1.18","2.89","0.32","","","","","","","","","","","","","0","","","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5","","294","260","","","45.8","159","63.3","","24.8","","","","","21.7","453","29.9","195","37.5","","","","","","","","","","","","","408","22","61.7","8.3","37.6","8.8","2.7","8.3","1.2","6.6","1.2","3.1","0.38","2.3","0.32","5.1","2.4","","","","","","","","","3.4","","2.9","0.48","","","","","","","","","","","","","","","","","","","","","","","","","2018246",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_4031/215 [24707]","AMPHIBOLITE, PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","215","215","","","WR [24707] ","41.6","2.25","","8.55","","","","15.93","13.4","10.2","0.21","","0.29","0.62","0.25","","","","","","","","","","","","","0.92","","","3.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","","280","446","","","67.7","511","114","","18.6","","","","","6.06","367","24.7","114","22.2","","","","","","","","","","","","","50.5","18.7","44","5.92","26.6","6.14","1.88","6.3","0.93","5.04","0.92","2.27","0.27","1.58","0.25","3.23","1.28","","","","","","","","","1.69","","1.5","0.31","","","","","","","","","","","","","","","","","","","","","","","","","2018247",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_4051/248.2 [24707]","METABASALT, PYROXENE-PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","248.2","248.2","","","WR [24707] ","48.6","3.52","","11.6","","","","13.23","10.5","6.47","0.13","","0.18","4.24","0.22","","","","","","","","","","","","","0.03","","","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4","","517","288","","","63","75.1","124","","19.2","","","","","2","758","14","65.2","11.3","","","","","","","","","","","","","107","9.2","25.3","3.7","17.6","4.4","1.7","4.4","0.63","3.1","0.57","1.4","0.17","0.99","0.13","1.82","0.94","","","","","","","","","2.2","","0.78","0.13","","","","","","","","","","","","","","","","","","","","","","","","","2018248",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_4052/219 [24707]","AMPHIBOLITE [24707]","","","","ARCHEAN [24707]","","","","","MET","219","219","","","WR [24707] ","51.7","1.91","","13.4","","","","12.42","9.15","4.79","0.12","","0.53","4","0.38","","","","","","","","","","","","","0.04","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","436","","","","","","","15.7","","","","","9.34","328","16.8","87.5","16.4","","","","","","","","","","","","","","14.2","34.5","4.85","20.7","4.7","1.57","4.5","0.64","3.32","0.63","1.62","0.21","1.32","0.18","2.43","0.92","","","","","","","","","","","1.26","0.29","","","","","","","","","","","","","","","","","","","","","","","","","2018249",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_4052/264.1 [24707]","AMPHIBOLITE, PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","264.1","264.1","","","WR [24707] ","43","2.69","","13.7","","","","16.92","8.13","6.95","0.15","","2.39","2.66","0.4","","","","","","","","","","","","","0.02","","","0.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306","441","","","","","","","17","","","","","75.6","195","18","106","18.8","","","","","","","","","","","","","","12.5","34.9","4.98","22.3","5.5","1.7","5","0.7","3.76","0.67","1.79","0.23","1.39","0.19","2.81","1.04","","","","","","","","","","","1.42","0.4","","","","","","","","","","","","","","","","","","","","","","","","","2018250",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_4315/491 [24707]","NOT GIVEN [24707]","","","","ARCHEAN [24707]","","","","","MET","491","491","","","WR [24707] ","53.1","2.25","","13.5","","","","11.61","6.07","2.89","0.12","","0.82","3.97","0.74","","","","","","","","","","","","","0.03","","","3.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","55","","","","","","","18","","","","","53","340","21","204","35","","","","","","","","","","","","","","30.2","70.5","9.7","41.3","8.7","2.9","7.8","1.1","5.72","1.05","2.3","0.29","1.95","0.27","5.2","2.33","","","","","","","","","","","2.7","0.6","","","","","","","","","","","","","","","","","","","","","","","","","2018251",
"[24707]","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SARMATIAN CRATON_ARCHEAN / KURSK BLOCK / TIM-YASTREBOVKA SYNFORM / TIM FORMATION","","52","52","37","37","SAE","","","s_4318/299 [24707]","AMPHIBOLITE, PLAGIOCLASE [24707]","","","","ARCHEAN [24707]","","","","","MET","299","299","","","WR [24707] ","49","3.91","","13.4","","","","13.05","8.98","3.68","0.23","","0.92","3.76","0.8","","","","","","","","","","","","","0.14","","","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","198","","","","","","","20.3","","","","","18","653","21.2","178","39.9","","","","","","","","","","","","","","31.1","75.4","9.92","42.4","8.9","3","7.3","0.97","4.92","0.82","1.89","0.24","1.43","0.19","4.88","2.28","","","","","","","","","","","2.5","0.67","","","","","","","","","","","","","","","","","","","","","","","","","2018252",
